"software","version","date","time","study_name","model_number","subgroup","model_type","physical_construct","cognitive_construct","physical_measure","cognitive_measure","converged","subject_count","wave_count","datapoint_count","parameter_count","LL","aic","bic","adj_bic","aaic","output_file","data_file","pc_TAU_00","pc_TAU_00_se","pc_TAU_00_pval","pc_TAU_11","pc_TAU_11_se","pc_TAU_11_pval","pc_TAU_01","pc_TAU_01_se","pc_TAU_01_pval","pc_TAU_10","pc_TAU_10_se","pc_TAU_10_pval","pc_SIGMA","pc_SIGMA_se","pc_SIGMA_pval","pp_TAU_00","pp_TAU_00_se","pp_TAU_00_pval","pp_TAU_11","pp_TAU_11_se","pp_TAU_11_pval","pp_TAU_01","pp_TAU_01_se","pp_TAU_01_pval","p_SIGMA","p_SIGMA_se","p_SIGMA_pval","cc_TAU_00","cc_TAU_00_se","cc_TAU_00_pval","cc_TAU_11","cc_TAU_11_se","cc_TAU_11_pval","cc_TAU_10","cc_TAU_10_se","cc_TAU_10_pval","c_SIGMA","c_SIGMA_se","c_SIGMA_pval","p_GAMMA_00","p_GAMMA_00_se","p_GAMMA_00_pval","p_GAMMA_10","p_GAMMA_10_se","p_GAMMA_10_pval","c_GAMMA_00","c_GAMMA_00_se","c_GAMMA_00_pval","c_GAMMA_10","c_GAMMA_10_se","c_GAMMA_10_pval"
"Mplus VERSION 7.3","0.1","03/04/2015","12:42 PM","eas","b1","female","full","pulmonary","fluency","pek","category",TRUE,150,9,NA,45,-4573.708,9237.415,9372.894,9230.477,9277.22269230769,"b1_female_full_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",81.072,71.295,0.255,-1.034,2.846,0.716,1.927,19.791,0.922,2.711,13.81,0.844,-9.693,13.653,0.478,4614.855,1152.642,0,30.381,31.818,0.34,-304.727,142.982,0.033,1748.243,115.024,0,55.083,11.288,0,0.919,0.451,0.041,-0.011,1.661,0.995,17.293,1.57,0,343.45,26.034,0,-29.584,6.459,0,38.698,2.757,0,-0.643,0.714,0.367
"Mplus VERSION 7.3","0.1","03/03/2015","12:38 PM","eas","b1","female","full","pulmonary","fluency","pek","fas",TRUE,150,8,NA,45,-4655.077,9400.154,9535.632,9393.216,9439.96169230769,"b1_female_full_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",56.043,96.885,0.563,-1.028,3.129,0.742,-1.837,19.285,0.924,12.346,25.342,0.626,-0.523,24.142,0.983,4634.863,1139.638,0,39.707,37.94,0.295,-303.388,158.096,0.055,1676.537,109.684,0,99.203,22.367,0,0.295,0.466,0.528,2.764,2.951,0.349,25.257,2.012,0,339.86,25.404,0,-27.653,6.96,0,30.746,3.932,0,0.433,0.768,0.573
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:55 PM","eas","b1","female","full","pulmonary","global","pek","mmse",TRUE,150,7,NA,45,-3300.139,6690.278,6825.756,6683.34,6730.08569230769,"b1_female_full_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",20.513,12.878,0.111,0.087,0.514,0.866,-1.677,3.064,0.584,-1.22,3.43,0.722,-0.106,3.277,0.974,4701.437,1016.515,0,58.479,38.091,0.125,-340.273,165.697,0.04,1636.764,84.608,0,0.964,0.254,0,0.002,0.007,0.747,0.003,0.033,0.927,0.564,0.032,0,337.211,28.153,0,-25.979,8.575,0.002,26.064,0.376,0,0.071,0.093,0.445
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:23 AM","eas","b1","female","full","pulmonary","knowledge","pek","information",TRUE,150,7,NA,45,-3556.356,7202.712,7338.191,7195.774,7242.51969230769,"b1_female_full_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.87,54.506,0.958,-0.831,4.019,0.836,8.114,15.432,0.599,0.384,13.499,0.977,11.354,14.784,0.442,4715.182,1117.12,0,60.305,51.868,0.245,-349.762,186.05,0.06,1635.098,90.146,0,11.474,3.998,0.004,0.06,0.271,0.823,0.513,0.862,0.552,7.414,0.804,0,335.856,26.861,0,-25.334,7.907,0.001,13.308,2.465,0,0.338,0.706,0.632
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:26 PM","eas","b1","female","full","pulmonary","knowledge","pek","waisvocab",TRUE,150,8,NA,45,-4665.58,9421.161,9556.639,9414.223,9460.96869230769,"b1_female_full_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-29.304,82.587,0.723,-0.819,2.763,0.767,8.539,16.176,0.598,-4.646,21.571,0.829,5.516,26.4,0.835,4655.043,1108.829,0,39.999,37.605,0.287,-311.717,143.868,0.03,1684.805,122.909,0,77.288,16.272,0,0.158,0.438,0.718,-1.309,2.352,0.578,29.939,2.318,0,338.285,26.684,0,-26.068,6.723,0,36.123,3.075,0,-0.009,0.72,0.99
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:34 AM","eas","b1","female","full","pulmonary","memory","pek","digitspan",TRUE,150,9,NA,44,-3893.887,7875.774,8008.242,7868.99,7913.48828571429,"b1_female_full_pulmonary_memory_pek_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-22.208,26.454,0.401,-0.663,0.896,0.459,5.66,6.651,0.395,6.203,5.624,0.27,NA,NA,NA,4555.028,1136.542,0,25.285,26.491,0.34,-273.674,139.483,0.05,1747.614,128.693,0,6.035,1.442,0,0.039,0.033,0.243,0.003,0.164,0.985,2.439,0.233,0,343.96,25.932,0,-29.674,5.632,0,13.563,1.078,0,0.233,0.193,0.228
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:08 AM","eas","b1","female","full","pulmonary","memory","pek","logicalmemorytotal",TRUE,150,9,NA,45,-4437.048,8964.095,9099.574,8957.157,9003.90269230769,"b1_female_full_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",61.304,53.639,0.253,-0.157,1.574,0.92,-1.851,11.61,0.873,-6.486,8.073,0.422,13.648,16.549,0.41,4554.082,1114.361,0,27.94,27.34,0.307,-288.139,148.243,0.052,1753.341,114.395,0,22.757,5.499,0,0.095,0.132,0.472,0.511,0.929,0.582,14.444,1.344,0,340.625,25.664,0,-27.688,6.157,0,18.239,2.352,0,0.075,0.469,0.874
"Mplus VERSION 7.3","0.1","03/02/2015"," 3:09 PM","eas","b1","female","full","pulmonary","reasoning","pek","block",TRUE,150,8,NA,44,-4523.847,9135.693,9268.161,9128.91,9173.40728571429,"b1_female_full_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",88.43,78.441,0.26,0.455,2.16,0.833,-1.439,13.321,0.914,-9.745,16.085,0.545,NA,NA,NA,4629.335,1052.272,0,38.896,32.607,0.233,-307.936,149.398,0.039,1689.744,104.822,0,46.157,9.211,0,0.138,0.243,0.569,-0.911,1.458,0.532,19.771,1.578,0,339.051,26.669,0,-26.975,7.249,0,19.327,2.737,0,0.726,0.487,0.136
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:12 AM","eas","b1","female","full","pulmonary","speed","pek","digitsymbol",TRUE,150,6,NA,44,-4326.067,8740.134,8872.602,8733.351,8777.84828571429,"b1_female_full_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",211.45,117.966,0.073,2.448,4.309,0.57,-13.285,18.436,0.471,-26.886,35.678,0.451,NA,NA,NA,4693.651,1098.465,0,102.757,69.341,0.138,-386.01,225.141,0.086,1617.288,98.482,0,114.133,20.919,0,0.451,0.619,0.466,-2.294,3.043,0.451,28.508,2.22,0,333.141,26.297,0,-23.518,9.153,0.01,40.572,3.651,0,0.621,0.774,0.422
"Mplus VERSION 7.3","0.1","03/02/2015","10:17 AM","eas","b1","male","ae","pulmonary","executive","pek","trailsb",TRUE,368,9,NA,24,-8269.953,16587.906,16681.7,16605.556,16591.4045422741,"b1_male_ae_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-2.675,1478.513,0.999,20.88,30.144,0.489,-207.483,175.299,0.237,-150.058,390.222,0.701,NA,NA,NA,12268.808,3592.661,0.001,202.876,110.538,0.066,-761.056,498.466,0.127,4774.787,348.537,0,3969.004,635.542,0,35.4,14.125,0.012,-147.834,90.944,0.104,1554.424,56.195,0,449.513,48.589,0,-16.669,13.445,0.215,131.506,9.846,0,2.262,3.107,0.467
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:39 PM","eas","b1","male","ae","pulmonary","fluency","pek","bostonmaning",TRUE,376,8,NA,25,-4559.864,9169.729,9267.968,9188.65,9173.44328571429,"b1_male_ae_pulmonary_fluency_pek_bostonmaning.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",11.04,68.268,0.872,-0.647,1.217,0.595,6.064,6.156,0.325,12.578,16.215,0.438,3.793,6.989,0.587,12418.646,3552.166,0,255.726,154.236,0.097,-890.707,533.402,0.095,4864.497,409.877,0,4.557,0.565,0,0.007,0.02,0.724,0.023,0.104,0.824,1.959,0.103,0,449.473,49.198,0,-16.435,14.356,0.252,12.059,0.297,0,-0.026,0.108,0.812
"Mplus VERSION 7.3","0.1","03/04/2015","12:54 PM","eas","b1","male","ae","pulmonary","fluency","pek","category",TRUE,376,9,NA,25,-6017.759,12085.518,12183.758,12104.439,12089.2322857143,"b1_male_ae_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-238.514,189.209,0.207,-3.347,5.634,0.552,38.818,30.443,0.202,28.26,42.899,0.51,10.627,29.977,0.723,12435.631,3396.927,0,219.237,131.343,0.095,-828.861,521.845,0.112,4754.297,425.864,0,70.226,7.178,0,0.63,0.23,0.006,-3.86,1.166,0.001,20.98,1.166,0,439.804,46.757,0,-17.064,13.129,0.194,36.814,1.007,0,-0.12,0.358,0.738
"Mplus VERSION 7.3","0.1","03/03/2015","12:49 PM","eas","b1","male","ae","pulmonary","fluency","pek","fas",TRUE,358,8,NA,21,-6010.456,12062.912,12144.403,12077.781,12065.662,"b1_male_ae_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",83.61,226.122,0.712,-3.128,6.477,0.629,33.106,25.746,0.198,11.199,47.253,0.813,-9.096,37.712,0.809,12389.602,3144.531,0,233.004,130.3,0.074,-848.326,457.64,0.064,4864.664,369.3,0,137.37,13.792,0,0.429,0.34,0.206,-1.74,2.08,0.403,29.818,1.485,0,452.296,31.459,0,-14.512,8.878,0.102,31.314,1.444,0,0.289,0.255,0.257
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:44 PM","eas","b1","male","ae","pulmonary","global","pek","mmse",TRUE,383,7,NA,25,-4067.254,8184.508,8283.209,8203.888,8188.14945658263,"b1_male_ae_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-16.593,56.471,0.769,1.337,1.669,0.423,-3.219,7.534,0.669,4.887,14.817,0.742,1.062,6.489,0.87,13049.801,3807.629,0.001,299.207,193.703,0.122,-1067.288,678.974,0.116,4950.715,396.717,0,1.787,0.232,0,0.01,0.009,0.264,-0.023,0.054,0.669,0.982,0.034,0,460.082,51.037,0,-15.743,15.454,0.308,26.202,0.198,0,0.108,0.074,0.146
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:10 AM","eas","b1","male","ae","pulmonary","knowledge","pek","information",TRUE,353,7,NA,25,-4779.111,9608.221,9704.883,9625.573,9612.1965351682,"b1_male_ae_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-71.507,117.436,0.543,-7.985,5.345,0.135,28.87,23.915,0.227,52.926,32.332,0.102,2.504,14.056,0.859,13162.456,3648.259,0,375.389,230.694,0.104,-1206.503,756.785,0.111,4941.873,368.882,0,18.666,2.498,0,0.229,0.09,0.011,-0.499,0.436,0.253,6.661,0.301,0,425.704,56.283,0,-8.779,15.749,0.577,22.889,0.569,0,-0.947,0.26,0
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:17 PM","eas","b1","male","ae","pulmonary","knowledge","pek","waisvocab",TRUE,377,8,NA,25,-6380.214,12810.428,12908.734,12829.415,12814.1317037037,"b1_male_ae_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",435.596,292.437,0.136,7.519,7.073,0.288,-54.523,34.476,0.114,-28.574,62.851,0.649,-14.577,57.41,0.8,13061.157,3676.818,0,222.735,128.261,0.082,-877.656,510.205,0.085,4862.852,377.209,0,147.586,17.746,0,0.652,0.41,0.112,-5.566,2.813,0.048,49.951,2.312,0,479.715,53.968,0,-21.426,14.106,0.129,44.888,1.429,0,-1.361,0.46,0.003
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:52 AM","eas","b1","male","ae","pulmonary","memory","pek","digitspantotal",TRUE,379,8,NA,24,-4879.1,9806.201,9900.701,9824.554,9809.59083050847,"b1_male_ae_pulmonary_memory_pek_digitspantotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-66.33,80.256,0.409,-1.244,2.233,0.577,5.227,10.19,0.608,36.187,20.032,0.071,NA,NA,NA,12377.775,3338.669,0,262.542,147.33,0.075,-889.208,488.833,0.069,4853.869,362.834,0,12.458,1.257,0,0.022,0.026,0.397,-0.354,0.193,0.067,3.098,0.173,0,445.685,45.235,0,-13.975,13.552,0.302,13.75,0.403,0,0.162,0.109,0.137
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:27 AM","eas","b1","male","ae","pulmonary","memory","pek","logicalmemorytotal",TRUE,349,9,NA,25,-5510.656,11071.312,11167.688,11088.38,11075.3367678019,"b1_male_ae_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-132.449,117.184,0.258,2.429,4.645,0.601,0.176,23.511,0.994,23.389,30.835,0.448,18.89,22.337,0.398,12470.101,3678.346,0.001,226.812,138.58,0.102,-829.309,518.158,0.109,4724.666,376.091,0,35.349,4.671,0,0.191,0.165,0.247,-0.251,0.958,0.793,14.761,0.882,0,446.035,47.905,0,-15.129,13.242,0.253,20.396,0.814,0,1.05,0.292,0
"Mplus VERSION 7.3","0.1","02/27/2015"," 4:57 AM","eas","b1","male","ae","pulmonary","reasoning","pek","block",TRUE,350,9,NA,24,-5823.509,11695.017,11787.608,11711.471,11698.7093076923,"b1_male_ae_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-120.768,137.752,0.381,-0.051,3.437,0.988,-3.527,17.542,0.841,46.397,28.376,0.102,NA,NA,NA,12416.038,3026.794,0,208.063,118.925,0.08,-771.93,618.518,0.212,4746.865,834.712,0,76.629,7.954,0,0.149,0.146,0.306,-2.12,1.187,0.074,22.188,1.496,0,468.645,40.389,0,-19.061,8.73,0.029,20.521,1.034,0,0.904,0.265,0.001
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:20 AM","eas","b1","male","ae","pulmonary","speed","pek","digitsymbol",TRUE,377,5,NA,24,-5300.233,10648.466,10742.84,10666.694,10651.8750909091,"b1_male_ae_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",267.688,313.328,0.393,14.513,10.961,0.185,-0.548,48.654,0.991,-61.633,81.673,0.45,NA,NA,NA,10685.188,3527.219,0.002,124.287,267.191,0.642,-416.543,798.845,0.602,5822.098,591.102,0,148.645,16.954,0,2.07,0.885,0.019,-3.059,3.769,0.417,28.395,1.644,0,442.425,53.275,0,-17.398,17.087,0.309,38.762,1.483,0,0.761,0.67,0.256
"Mplus VERSION 7.3","0.1","03/02/2015","11:49 AM","eas","b1","male","aeh","pulmonary","executive","pek","trailsb",TRUE,72,8,NA,28,-3279.625,6615.249,6678.996,6590.778,6653.01644186046,"b1_male_aeh_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",805.605,1219.003,0.509,9.09,64.568,0.888,-279.209,326.113,0.392,-76.12,345.931,0.826,NA,NA,NA,12528.253,4956.072,0.011,245.205,296.057,0.408,-829.73,1000.793,0.407,4294.675,488.396,0,1641.369,713.932,0.022,34.97,28.823,0.225,-108.219,160.808,0.501,1652.582,138.419,0,411.943,61.343,0,-28.448,29.731,0.339,159.739,28.934,0,-0.018,8.945,0.998
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:38 PM","eas","b1","male","aeh","pulmonary","fluency","pek","bostonnaming",TRUE,72,8,NA,29,-2098.72,4255.44,4321.464,4230.095,4296.86857142857,"b1_male_aeh_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-21.18,64.246,0.742,-0.072,3.523,0.984,12.783,13.424,0.341,6.309,16.338,0.699,5.106,18.711,0.785,12570.618,4775.884,0.008,282.645,369.423,0.444,-898.901,1019.757,0.378,4241.004,786.812,0,2.015,1.048,0.054,0.024,0.04,0.546,0.102,0.182,0.576,1.649,0.159,0,410.558,64.878,0,-26.966,29.377,0.359,12.014,1.018,0,0.009,0.299,0.977
"Mplus VERSION 7.3","0.1","03/04/2015","12:59 PM","eas","b1","male","aeh","pulmonary","fluency","pek","category",TRUE,72,8,NA,29,-2524.076,5106.151,5172.174,5080.805,5147.57957142857,"b1_male_aeh_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-189.759,304.444,0.533,1.902,8.468,0.822,31.13,60.263,0.605,-24.301,81.438,0.765,34.383,41.313,0.405,12375.014,5166.25,0.017,239.18,364.479,0.512,-799.211,1005.59,0.427,4344.24,646.485,0,67.766,18.987,0,0.921,0.908,0.31,-5.979,4.128,0.147,20.436,3.13,0,413.331,70.465,0,-28.987,30.456,0.341,33.024,4.556,0,0.515,1.08,0.634
"Mplus VERSION 7.3","0.1","03/03/2015","12:43 PM","eas","b1","male","aeh","pulmonary","fluency","pek","fas",TRUE,72,8,NA,29,-2584.257,5226.514,5292.537,5201.168,5267.94257142857,"b1_male_aeh_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-90.794,357.722,0.8,-6.34,13.118,0.629,58.739,45.208,0.194,36.367,88.493,0.681,10.72,55.341,0.846,12639.227,4855.645,0.009,270.525,355.511,0.447,-868.638,982.456,0.377,4237.138,585.619,0,102.795,32.394,0.002,0.468,0.612,0.444,0.506,4.383,0.908,24.993,3.192,0,411.313,69.222,0,-28.282,32.567,0.385,25.917,5.503,0,1.157,1.079,0.283
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:42 PM","eas","b1","male","aeh","pulmonary","global","pek","mmse",TRUE,72,7,NA,29,-1897.569,3853.137,3919.161,3827.792,3894.56557142857,"b1_male_aeh_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",3.732,31.604,0.906,1.766,2.688,0.511,-7.879,8.715,0.366,1.96,10.479,0.852,4.594,7.566,0.544,13141.233,5645.104,0.02,308.163,350.827,0.38,-1050.964,1143.768,0.358,4286.447,558.098,0,0.308,0.317,0.331,0.013,0.026,0.626,0.026,0.086,0.765,0.666,0.094,0,411.575,69.741,0,-29.509,29.714,0.321,26.368,0.464,0,0.05,0.181,0.783
"Mplus VERSION 7.3","0.1","03/05/2015"," 9:09 AM","eas","b1","male","aeh","pulmonary","knowledge","pek","information",TRUE,72,7,NA,29,-2008.65,4075.3,4141.323,4049.954,4116.72857142857,"b1_male_aeh_pulmonary_knowledge_pek_information.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-12.623,109.994,0.909,-0.2,7.075,0.977,5.095,24.669,0.836,16.113,25.259,0.524,-2.989,18.425,0.871,12423.552,4895.384,0.011,233.017,391.973,0.552,-781.839,1160.949,0.501,4341.094,772.036,0,6.2,5.342,0.246,0.019,0.304,0.95,0.139,0.933,0.882,5.241,0.822,0,410.793,74.303,0,-28.206,30.719,0.359,17.165,2.875,0,-0.629,0.841,0.454
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:21 PM","eas","b1","male","aeh","pulmonary","knowledge","pek","waisvocab",TRUE,72,8,NA,29,-2619.334,5296.667,5362.69,5271.321,5338.09557142857,"b1_male_aeh_pulmonary_knowledge_pek_waisvocab.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",80.017,208.487,0.701,9.422,11.659,0.419,-37.32,47.119,0.428,5.024,70.456,0.943,-14.229,66.781,0.831,12624.616,5146.214,0.014,281.48,351.026,0.423,-888.307,1196.705,0.458,4205.916,668.662,0,48.848,29.664,0.1,0.409,1.244,0.742,-1.388,5.782,0.81,40.259,4.352,0,406.138,63.014,0,-24.62,28.841,0.393,32.133,4.346,0,1.5,1.288,0.244
"Mplus VERSION 7.3","0.1","03/03/2015"," 9:48 AM","eas","b1","male","aeh","pulmonary","memory","pek","digitspan",TRUE,72,7,NA,28,-2150.664,4357.328,4421.074,4332.856,4395.09544186047,"b1_male_aeh_pulmonary_memory_pek_digitspan.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-87.847,113.266,0.438,-4.37,4.265,0.306,12.145,20.118,0.546,53.316,42.572,0.21,NA,NA,NA,12156.149,4968.012,0.014,351.015,438.939,0.424,-829.013,1154.892,0.473,4255.778,527.447,0,10.97,3.4,0.001,0.094,0.083,0.259,-0.584,0.58,0.314,2.512,0.363,0,414.533,62.548,0,-30.746,26.643,0.249,14.087,2.13,0,-0.338,0.415,0.416
"Mplus VERSION 7.3","0.1","03/05/2015"," 8:30 AM","eas","b1","male","aeh","pulmonary","memory","pek","logicalmemorytotal",TRUE,72,8,NA,29,-2460.789,4979.577,5045.601,4954.232,5021.00557142857,"b1_male_aeh_pulmonary_memory_pek_logicalmemorytotal.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-165.898,184.626,0.369,1.288,7.989,0.872,7.327,36.203,0.84,28.811,68.624,0.675,4.178,37.134,0.91,12636.382,5525.617,0.022,263.634,400.644,0.511,-886.324,1261.696,0.482,4271.079,699.419,0,26.404,9.902,0.008,0.163,0.325,0.616,-0.504,1.611,0.754,14.675,2.279,0,412.56,70.071,0,-28.876,35.183,0.412,16.304,3.151,0,1.547,0.748,0.039
"Mplus VERSION 7.3","0.1","02/27/2015"," 5:43 AM","eas","b1","male","aeh","pulmonary","reasoning","pek","block",TRUE,72,8,NA,29,-2542.447,5142.894,5208.917,5117.548,5184.32257142857,"b1_male_aeh_pulmonary_reasoning_pek_block.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-89.798,125.575,0.475,-0.129,18.94,0.995,-3.145,26.229,0.905,63.804,49.654,0.199,27.996,36.755,0.446,12541.219,3161.929,0,204.82,213.031,0.336,-776.242,651.358,0.233,4397.038,1166.619,0,46.246,13.113,0,0.03,7.941,0.997,0.012,12.802,0.999,23.784,9.551,0.013,412.908,49.384,0,-29.253,10.465,0.005,19.312,3.806,0,1.566,1.535,0.308
"Mplus VERSION 7.3","0.1","03/03/2015"," 8:17 AM","eas","b1","male","aeh","pulmonary","speed","pek","digitsymbol",TRUE,72,6,NA,28,-2420.122,4896.245,4959.991,4871.773,4934.01244186046,"b1_male_aeh_pulmonary_speed_pek_digitsymbol.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",33.396,220.879,0.88,-4.641,14.348,0.746,27.021,46.852,0.564,27.354,71.922,0.704,NA,NA,NA,11009.598,4374.991,0.012,154.702,321.789,0.631,-399.164,913.808,0.662,4606.572,616.138,0,75.988,26.703,0.004,1.94,1.347,0.15,-0.599,4.655,0.898,24.218,3.047,0,407.366,64.411,0,-25.911,33.02,0.433,39.158,4.816,0,0.687,1.628,0.673
"Mplus VERSION 7.3","0.1","03/02/2015"," 2:08 PM","eas","b1","male","aehplus","pulmonary","executive","pek","trailsb",TRUE,72,8,NA,40,-3272.343,6624.686,6715.753,6589.727,6730.4924516129,"b1_male_aehplus_pulmonary_executive_pek_trailsb.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",1054.991,1523.891,0.489,17.129,115.353,0.882,-373.036,328.266,0.256,-88.618,517.094,0.864,NA,NA,NA,12040.992,5418.553,0.026,225.803,428.592,0.598,-730.702,1277.456,0.567,4289.999,586.59,0,1527.003,767.026,0.047,12.429,30.466,0.683,-63.62,168.369,0.706,1678.96,161.214,0,446.764,94.851,0,-30.223,36.115,0.403,153.782,53.921,0.004,3.55,13.584,0.794
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:33 PM","eas","b1","male","aehplus","pulmonary","fluency","pek","bostonnaming",TRUE,72,8,NA,41,-2094.084,4270.168,4363.511,4234.334,4384.968,"b1_male_aehplus_pulmonary_fluency_pek_bostonnaming.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-14.833,77.859,0.849,0.252,4.492,0.955,10.885,15.466,0.482,5.099,19.03,0.789,5.199,21.674,0.81,12052.104,6495.501,0.064,267.741,516.617,0.604,-796.512,1328.086,0.549,4230.201,1174.303,0,1.897,1.296,0.143,0.024,0.053,0.651,0.124,0.231,0.59,1.609,0.222,0,444.987,88.141,0,-28.397,34.673,0.413,11.225,1.7,0,0.164,0.435,0.706
"Mplus VERSION 7.3","0.1","03/04/2015"," 1:01 PM","eas","b1","male","aehplus","pulmonary","fluency","pek","category",TRUE,72,8,NA,41,-2521.745,5125.489,5218.833,5089.656,5240.289,"b1_male_aehplus_pulmonary_fluency_pek_category.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-158.873,360.357,0.659,3.317,13.651,0.808,26.306,77.941,0.736,-34.297,115.499,0.767,33.393,49.635,0.501,11928.826,5974.23,0.046,228.034,492.759,0.644,-718.136,1043.167,0.491,4342.646,981.023,0,65.018,25.049,0.009,0.88,1.222,0.471,-5.634,5.496,0.305,20.408,3.734,0,447.761,110.6,0,-31.376,36.586,0.391,29.719,8.732,0.001,0.831,2.094,0.692
"Mplus VERSION 7.3","0.1","03/03/2015","12:32 PM","eas","b1","male","aehplus","pulmonary","fluency","pek","fas",TRUE,72,8,NA,41,-2580.074,5242.147,5335.49,5206.313,5356.947,"b1_male_aehplus_pulmonary_fluency_pek_fas.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",-94.963,442.545,0.83,-6.686,22.844,0.77,60.267,67.751,0.374,30.819,109.859,0.779,10.037,79.306,0.899,12254.298,6152.523,0.046,264.619,462.802,0.567,-810.622,1342.782,0.546,4211.009,731.552,0,96.472,40.699,0.018,0.452,0.684,0.509,0.26,6.431,0.968,24.953,3.648,0,441.525,102.745,0,-27.557,39.085,0.481,25.354,7.222,0,1.216,1.546,0.431
"Mplus VERSION 7.3","0.1","03/03/2015"," 2:41 PM","eas","b1","male","aehplus","pulmonary","global","pek","mmse",TRUE,72,7,NA,41,-1895.939,3873.878,3967.221,3838.044,3988.678,"b1_male_aehplus_pulmonary_global_pek_mmse.out"," C:\Users\Andrea Zammit\Desktop\EASMaster.csv",2.812,37.923,0.941,1.669,3.625,0.645,-7.55,11.315,0.505,2.022,12.425,0.871,4.514,10.526,0.668,12641.78,7732.915,0.102,294.986,512.742,0.565,-961.71,1712.681,0.574,4267.321,816.844,0,0.31,0.471,0.511,0.012,0.041,0.769,0.025,0.127,0.843,0.665,0.135,0,445.75,99.318,0,-30.839,38.093,0.418,26.606,0.709,0,-0.026,0.316,0.934
