study name,process,subgroup,model type,n,species,intercept,slope
octo,mir,female,aehplus,272,age," -0.16(0.05),p<.01"," -0.01(0.01),p=.35"
octo,mir,female,aehplus,272,education,"  0.12(0.07),p=.28"," -0.01(0.02),p=.64"
octo,mir,female,aehplus,272,height,"  0.04(0.02),p=.24","  0.00(0.00),p=.50"
octo,mir,female,aehplus,272,smoking," -0.21(0.16),p=.36"," -0.00(0.04),p=.84"
octo,mir,female,aehplus,272,cardio,"--,p=  ----","--,p=  ----"
octo,mir,female,aehplus,272,diabetes,"  0.17(0.47),p=.72"," -0.01(0.11),p=.69"
octo,mir,male,a,156,intercept,"114.44(4.24),p<.01"," -2.61(0.61),p=.13"
octo,mir,male,a,156,age," -3.63(1.13),p=.01","  0.18(0.22),p=.29"
octo,mir,male,a,156,education,"--,p=  ----","--,p=  ----"
octo,mir,male,a,156,height,"--,p=  ----","--,p=  ----"
octo,mir,male,a,156,smoking,"--,p=  ----","--,p=  ----"
octo,mir,male,a,156,cardio,"--,p=  ----","--,p=  ----"
octo,mir,male,a,156,diabetes,"--,p=  ----","--,p=  ----"
octo,mir,male,aeh,138,intercept,"114.91(4.27),p<.01"," -2.47(0.62),p=.28"
octo,mir,male,aeh,138,age," -3.33(1.12),p=.01","  0.16(0.22),p=.20"
octo,mir,male,aeh,138,education,"  1.83(0.53),p=.05"," -0.16(0.15),p=.67"
octo,mir,male,aeh,138,height,"  0.55(0.38),p=.52","  0.05(0.06),p=.64"
octo,mir,male,aeh,138,smoking,"--,p=  ----","--,p=  ----"
octo,mir,male,aeh,138,cardio,"--,p=  ----","--,p=  ----"
octo,mir,male,aeh,138,diabetes,"--,p=  ----","--,p=  ----"
octo,mir,male,aehplus,139,intercept,"  9.64(0.41),p<.01"," -0.16(0.08),p=.41"
octo,mir,male,aehplus,139,age," -0.19(0.07),p=.01"," -0.04(0.02),p=.05"
octo,mir,male,aehplus,139,education," -0.01(0.05),p=.04","  0.00(0.01),p=.84"
octo,mir,male,aehplus,139,height,"  0.05(0.03),p=.46"," -0.00(0.01),p=.41"
octo,mir,male,aehplus,139,smoking," -0.12(0.18),p=.52"," -0.02(0.04),p=.57"
octo,mir,male,aehplus,139,cardio,"--,p=  ----","--,p=  ----"
octo,mir,male,aehplus,139,diabetes," -0.81(0.62),p=.44","  0.07(0.14),p=.29"
octo,mmms,female,a,311,intercept," 94.00(2.11),p<.01"," -2.38(0.30),p<.01"
octo,mmms,female,a,311,age," -2.01(0.58),p<.01","  0.19(0.12),p=.08"
octo,mmms,female,a,311,education,"--,p=  ----","--,p=  ----"
octo,mmms,female,a,311,height,"--,p=  ----","--,p=  ----"
octo,mmms,female,a,311,smoking,"--,p=  ----","--,p=  ----"
octo,mmms,female,a,311,cardio,"--,p=  ----","--,p=  ----"
octo,mmms,female,a,311,diabetes,"--,p=  ----","--,p=  ----"
octo,mmms,female,aeh,276,intercept," 96.16(2.12),p<.01"," -2.59(0.33),p<.01"
octo,mmms,female,aeh,276,age," -1.61(0.55),p<.01","  0.17(0.12),p=.09"
octo,mmms,female,aeh,276,education,"  1.06(0.68),p=.05"," -0.09(0.11),p=.50"
octo,mmms,female,aeh,276,height,"  0.65(0.29),p=.33"," -0.07(0.06),p=.45"
octo,mmms,female,aeh,276,smoking,"--,p=  ----","--,p=  ----"
octo,mmms,female,aeh,276,cardio,"--,p=  ----","--,p=  ----"
octo,mmms,female,aeh,276,diabetes,"--,p=  ----","--,p=  ----"
octo,mmms,male,a,164,intercept,"124.54(4.38),p<.01"," -2.91(0.68),p=.01"
octo,mmms,male,a,164,age," -4.78(1.17),p<.01","  0.19(0.24),p=.14"
octo,mmms,male,a,164,education,"--,p=  ----","--,p=  ----"
octo,mmms,male,a,164,height,"--,p=  ----","--,p=  ----"
octo,mmms,male,a,164,smoking,"--,p=  ----","--,p=  ----"
octo,mmms,male,a,164,cardio,"--,p=  ----","--,p=  ----"
octo,mmms,male,a,164,diabetes,"--,p=  ----","--,p=  ----"
octo,mmms,male,aeh,140,intercept,"125.75(4.32),p<.01"," -2.73(0.67),p=.03"
octo,mmms,male,aeh,140,age," -3.69(1.11),p=.01","  0.15(0.25),p=.14"
octo,mmms,male,aeh,140,education,"  1.57(0.56),p=.02"," -0.10(0.17),p=.51"
octo,mmms,male,aeh,140,height,"  0.46(0.38),p=.20","  0.04(0.07),p=.50"
octo,mmms,male,aeh,140,smoking,"--,p=  ----","--,p=  ----"
octo,mmms,male,aeh,140,cardio,"--,p=  ----","--,p=  ----"
octo,mmms,male,aeh,140,diabetes,"--,p=  ----","--,p=  ----"
octo,pef,female,a,293,intercept,"163.24(3.96),p<.01"," -4.29(0.55),p<.01"
octo,pef,female,a,293,age," -3.10(1.10),p<.01","  0.55(0.19),p=.38"
octo,pef,female,a,293,education,"--,p=  ----","--,p=  ----"
octo,pef,female,a,293,height,"--,p=  ----","--,p=  ----"
octo,pef,female,a,293,smoking,"--,p=  ----","--,p=  ----"
octo,pef,female,a,293,cardio,"--,p=  ----","--,p=  ----"
octo,pef,female,a,293,diabetes,"--,p=  ----","--,p=  ----"
octo,pef,female,aeh,271,intercept,"166.38(4.10),p<.01"," -4.51(0.60),p<.01"
octo,pef,female,aeh,271,age," -2.83(1.07),p=.01","  0.50(0.19),p=.31"
octo,pef,female,aeh,271,education,"  1.88(1.32),p=.11"," -0.18(0.21),p=.44"
octo,pef,female,aeh,271,height,"  1.28(0.55),p=.34"," -0.12(0.11),p=.35"
octo,pef,female,aeh,271,smoking,"--,p=  ----","--,p=  ----"
octo,pef,female,aeh,271,cardio,"--,p=  ----","--,p=  ----"
octo,pef,female,aeh,271,diabetes,"--,p=  ----","--,p=  ----"
octo,pef,female,aehplus,271,intercept,"169.25(4.57),p<.01"," -3.56(0.74),p=.03"
octo,pef,female,aehplus,271,age," -3.23(0.99),p<.01","  0.48(0.19),p=.26"
octo,pef,female,aehplus,271,education,"  3.11(1.38),p=.02"," -0.13(0.24),p=.45"
octo,pef,female,aehplus,271,height,"  1.32(0.51),p=.38"," -0.10(0.10),p=.33"
octo,pef,female,aehplus,271,smoking,"-17.55(6.62),p=.15"," -1.74(1.06),p=.14"
octo,pef,female,aehplus,271,cardio,"  1.47(5.29),p=.72"," -1.41(0.86),p=.17"
octo,pef,female,aehplus,271,diabetes,"  1.59(8.92),p=.64","  2.07(1.86),p=.40"
octo,pef,male,a,153,intercept,"221.94(8.40),p<.01"," -5.25(1.22),p=.01"
octo,pef,male,a,153,age," -6.71(2.22),p=.03","  0.36(0.45),p=.51"
octo,pef,male,a,153,education,"--,p=  ----","--,p=  ----"
octo,pef,male,a,153,height,"--,p=  ----","--,p=  ----"
octo,pef,male,a,153,smoking,"--,p=  ----","--,p=  ----"
octo,pef,male,a,153,cardio,"--,p=  ----","--,p=  ----"
octo,pef,male,a,153,diabetes,"--,p=  ----","--,p=  ----"
octo,pef,male,aeh,136,intercept,"224.13(8.40),p<.01"," -5.15(1.23),p=.03"
octo,pef,male,aeh,136,age," -6.41(2.17),p=.06","  0.36(0.47),p=.46"
octo,pef,male,aeh,136,education,"  3.53(1.03),p<.01"," -0.26(0.32),p=.47"
octo,pef,male,aeh,136,height,"  1.01(0.74),p=.28","  0.09(0.12),p=.53"
octo,pef,male,aeh,136,smoking,"--,p=  ----","--,p=  ----"
octo,pef,male,aeh,136,cardio,"--,p=  ----","--,p=  ----"
octo,pef,male,aeh,136,diabetes,"--,p=  ----","--,p=  ----"
octo,pef,male,aehplus,136,intercept,"238.30(12.16),p<.01"," -1.90(1.86),p=.23"
octo,pef,male,aehplus,136,age," -6.20(2.13),p=.04","  0.09(0.50),p=.66"
octo,pef,male,aehplus,136,education,"  3.73(1.09),p<.01"," -0.21(0.29),p=.56"
octo,pef,male,aehplus,136,height,"  1.06(0.76),p=.29","  0.12(0.13),p=.29"
octo,pef,male,aehplus,136,smoking,"-17.81(11.28),p=.08"," -2.60(1.78),p=.40"
octo,pef,male,aehplus,136,cardio,"-11.23(10.15),p=.38"," -1.37(1.61),p=.38"
octo,pef,male,aehplus,136,diabetes," 20.75(14.10),p=.26"," -2.81(2.19),p=.40"
octo,prose_im,female,a,295,intercept," 85.46(2.05),p<.01"," -2.26(0.30),p=.02"
octo,prose_im,female,a,295,age," -1.66(0.57),p<.01","  0.28(0.10),p=.25"
octo,prose_im,female,a,295,education,"--,p=  ----","--,p=  ----"
octo,prose_im,female,a,295,height,"--,p=  ----","--,p=  ----"
octo,prose_im,female,a,295,smoking,"--,p=  ----","--,p=  ----"
octo,prose_im,female,a,295,cardio,"--,p=  ----","--,p=  ----"
octo,prose_im,female,a,295,diabetes,"--,p=  ----","--,p=  ----"
octo,prose_im,female,aeh,270,intercept," 87.25(2.17),p<.01"," -2.36(0.31),p=.03"
octo,prose_im,female,aeh,270,age," -1.52(0.57),p<.01","  0.26(0.10),p=.18"
octo,prose_im,female,aeh,270,education,"  1.09(0.71),p=.06"," -0.11(0.11),p=.20"
octo,prose_im,female,aeh,270,height,"  0.66(0.29),p=.39"," -0.06(0.06),p=.39"
octo,prose_im,female,aeh,270,smoking,"--,p=  ----","--,p=  ----"
octo,prose_im,female,aeh,270,cardio,"--,p=  ----","--,p=  ----"
octo,prose_im,female,aeh,270,diabetes,"--,p=  ----","--,p=  ----"
octo,prose_im,female,aehplus,268,intercept," 10.73(0.43),p<.01"," -0.20(0.21),p=.26"
octo,prose_im,female,aehplus,268,age," -0.20(0.08),p<.01","  0.01(0.03),p=.41"
octo,prose_im,female,aehplus,268,education,"  0.33(0.11),p=.01"," -0.04(0.04),p=.29"
octo,prose_im,female,aehplus,268,height,"  0.05(0.05),p=.38","  0.00(0.02),p=.47"
octo,prose_im,female,aehplus,268,smoking," -0.18(0.62),p=.37"," -0.03(0.14),p=.59"
octo,prose_im,female,aehplus,268,cardio,"  0.47(0.47),p=.54"," -0.14(0.16),p=.40"
octo,prose_im,female,aehplus,268,diabetes," -0.06(1.26),p=.51","  0.61(0.60),p=.44"
octo,prose_im,male,a,157,intercept,"116.21(4.37),p<.01"," -2.69(0.64),p=.03"
octo,prose_im,male,a,157,age," -3.61(1.13),p=.01","  0.17(0.24),p=.58"
octo,prose_im,male,a,157,education,"--,p=  ----","--,p=  ----"
octo,prose_im,male,a,157,height,"--,p=  ----","--,p=  ----"
octo,prose_im,male,a,157,smoking,"--,p=  ----","--,p=  ----"
octo,prose_im,male,a,157,cardio,"--,p=  ----","--,p=  ----"
octo,prose_im,male,a,157,diabetes,"--,p=  ----","--,p=  ----"
octo,prose_im,male,aeh,137,intercept,"116.67(4.45),p<.01"," -2.60(0.65),p=.11"
octo,prose_im,male,aeh,137,age," -3.31(1.13),p=.04","  0.17(0.25),p=.59"
octo,prose_im,male,aeh,137,education,"  1.85(0.54),p=.01"," -0.13(0.16),p=.59"
octo,prose_im,male,aeh,137,height,"  0.51(0.39),p=.54","  0.05(0.06),p=.23"
octo,prose_im,male,aeh,137,smoking,"--,p=  ----","--,p=  ----"
octo,prose_im,male,aeh,137,cardio,"--,p=  ----","--,p=  ----"
octo,prose_im,male,aeh,137,diabetes,"--,p=  ----","--,p=  ----"
octo,prose_im,male,aehplus,137,intercept,"124.67(6.43),p<.01"," -0.84(1.04),p=.43"
octo,prose_im,male,aehplus,137,age," -3.21(1.12),p=.02","  0.02(0.27),p=.69"
octo,prose_im,male,aehplus,137,education,"  1.94(0.58),p<.01"," -0.10(0.15),p=.62"
octo,prose_im,male,aehplus,137,height,"  0.56(0.40),p=.50","  0.06(0.07),p=.25"
octo,prose_im,male,aehplus,137,smoking," -8.65(5.86),p=.39"," -1.38(0.93),p=.40"
octo,prose_im,male,aehplus,137,cardio," -5.60(5.35),p=.40"," -0.80(0.86),p=.16"
octo,prose_im,male,aehplus,137,diabetes,"  9.81(7.66),p=.24"," -1.46(1.20),p=.40"
octo,psif,female,a,283,intercept," 85.57(2.15),p<.01"," -2.02(0.38),p<.01"
octo,psif,female,a,283,age," -1.65(0.60),p=.03","  0.29(0.12),p=.63"
octo,psif,female,a,283,education,"--,p=  ----","--,p=  ----"
octo,psif,female,a,283,height,"--,p=  ----","--,p=  ----"
octo,psif,female,a,283,smoking,"--,p=  ----","--,p=  ----"
octo,psif,female,a,283,cardio,"--,p=  ----","--,p=  ----"
octo,psif,female,a,283,diabetes,"--,p=  ----","--,p=  ----"
octo,psif,female,aeh,262,intercept," 87.28(2.25),p<.01"," -2.16(0.40),p<.01"
octo,psif,female,aeh,262,age," -1.46(0.59),p=.07","  0.27(0.12),p=.64"
octo,psif,female,aeh,262,education,"  0.90(0.70),p=.09"," -0.05(0.14),p=.82"
octo,psif,female,aeh,262,height,"  0.70(0.30),p=.29"," -0.07(0.07),p=.63"
octo,psif,female,aeh,262,smoking,"--,p=  ----","--,p=  ----"
octo,psif,female,aeh,262,cardio,"--,p=  ----","--,p=  ----"
octo,psif,female,aeh,262,diabetes,"--,p=  ----","--,p=  ----"
octo,psif,male,a,145,intercept,"115.44(4.45),p<.01"," -1.95(0.70),p=.01"
octo,psif,male,a,145,age," -3.17(1.17),p=.02","  0.06(0.27),p=.53"
octo,psif,male,a,145,education,"--,p=  ----","--,p=  ----"
octo,psif,male,a,145,height,"--,p=  ----","--,p=  ----"
octo,psif,male,a,145,smoking,"--,p=  ----","--,p=  ----"
octo,psif,male,a,145,cardio,"--,p=  ----","--,p=  ----"
octo,psif,male,a,145,diabetes,"--,p=  ----","--,p=  ----"
octo,psif,male,aeh,132,intercept,"115.78(4.43),p<.01"," -1.78(0.72),p=.01"
octo,psif,male,aeh,132,age," -3.06(1.16),p=.02","  0.04(0.27),p=.53"
octo,psif,male,aeh,132,education,"  1.95(0.55),p=.01"," -0.32(0.16),p=.66"
octo,psif,male,aeh,132,height,"  0.57(0.42),p=.25"," -0.00(0.10),p=.31"
octo,psif,male,aeh,132,smoking,"--,p=  ----","--,p=  ----"
octo,psif,male,aeh,132,cardio,"--,p=  ----","--,p=  ----"
octo,psif,male,aeh,132,diabetes,"--,p=  ----","--,p=  ----"
octo,symbol,female,a,288,intercept," 94.15(2.43),p<.01"," -2.44(0.33),p<.01"
octo,symbol,female,a,288,age," -2.07(0.65),p<.01","  0.28(0.11),p=.63"
octo,symbol,female,a,288,education,"--,p=  ----","--,p=  ----"
octo,symbol,female,a,288,height,"--,p=  ----","--,p=  ----"
octo,symbol,female,a,288,smoking,"--,p=  ----","--,p=  ----"
octo,symbol,female,a,288,cardio,"--,p=  ----","--,p=  ----"
octo,symbol,female,a,288,diabetes,"--,p=  ----","--,p=  ----"
octo,symbol,female,aeh,268,intercept," 95.96(2.54),p<.01"," -2.57(0.36),p<.01"
octo,symbol,female,aeh,268,age," -1.83(0.66),p<.01","  0.26(0.11),p=.49"
octo,symbol,female,aeh,268,education,"  1.63(0.84),p=.07"," -0.08(0.13),p=.55"
octo,symbol,female,aeh,268,height,"  0.71(0.33),p=.26"," -0.05(0.06),p=.51"
octo,symbol,female,aeh,268,smoking,"--,p=  ----","--,p=  ----"
octo,symbol,female,aeh,268,cardio,"--,p=  ----","--,p=  ----"
octo,symbol,female,aeh,268,diabetes,"--,p=  ----","--,p=  ----"
octo,symbol,female,aehplus,265,intercept," 19.24(0.84),p<.01"," -0.41(0.24),p=.28"
octo,symbol,female,aehplus,265,age," -0.49(0.18),p<.01"," -0.00(0.05),p=.84"
octo,symbol,female,aehplus,265,education,"  0.96(0.25),p=.01"," -0.03(0.06),p=.56"
octo,symbol,female,aehplus,265,height,"  0.09(0.08),p=.25","  0.00(0.02),p=.57"
octo,symbol,female,aehplus,265,smoking," -0.49(1.24),p=.34"," -0.16(0.22),p=.40"
octo,symbol,female,aehplus,265,cardio,"  1.25(3.32),p=.45"," -1.13(0.58),p=.14"
octo,symbol,female,aehplus,265,diabetes," -0.73(2.40),p=.63","  1.16(0.64),p=.14"
octo,symbol,male,a,149,intercept,"124.59(4.85),p<.01"," -3.11(0.70),p=.01"
octo,symbol,male,a,149,age," -3.63(1.27),p=.03","  0.23(0.25),p=.45"
octo,symbol,male,a,149,education,"--,p=  ----","--,p=  ----"
octo,symbol,male,a,149,height,"--,p=  ----","--,p=  ----"
octo,symbol,male,a,149,smoking,"--,p=  ----","--,p=  ----"
octo,symbol,male,a,149,cardio,"--,p=  ----","--,p=  ----"
octo,symbol,male,a,149,diabetes,"--,p=  ----","--,p=  ----"
octo,symbol,male,aeh,135,intercept,"124.75(4.85),p<.01"," -3.07(0.69),p<.01"
octo,symbol,male,aeh,135,age," -3.44(1.28),p=.08","  0.26(0.26),p=.31"
octo,symbol,male,aeh,135,education,"  2.42(0.63),p=.01"," -0.12(0.17),p=.55"
octo,symbol,male,aeh,135,height,"  0.63(0.43),p=.07","  0.04(0.07),p=.25"
octo,symbol,male,aeh,135,smoking,"--,p=  ----","--,p=  ----"
octo,symbol,male,aeh,135,cardio,"--,p=  ----","--,p=  ----"
octo,symbol,male,aeh,135,diabetes,"--,p=  ----","--,p=  ----"
octo,symbol,male,aehplus,134,intercept," 21.31(1.69),p<.01"," -0.48(0.30),p=.23"
octo,symbol,male,aehplus,134,age," -0.41(0.24),p=.05","  0.02(0.05),p=.59"
octo,symbol,male,aehplus,134,education,"  0.82(0.17),p=.01","  0.02(0.03),p=.63"
octo,symbol,male,aehplus,134,height,"  0.18(0.08),p=.10"," -0.01(0.02),p=.29"
octo,symbol,male,aehplus,134,smoking," -2.61(1.40),p=.08","  0.02(0.22),p=.46"
octo,symbol,male,aehplus,134,cardio," -5.65(5.92),p=.26"," -0.67(0.91),p=.41"
octo,symbol,male,aehplus,134,diabetes," -0.74(1.54),p=.21"," -0.09(0.33),p=.61"
octo,synonyms,female,a,290,intercept," 89.00(2.21),p<.01"," -2.24(0.30),p=.13"
octo,synonyms,female,a,290,age," -1.67(0.61),p=.06","  0.27(0.10),p=.66"
octo,synonyms,female,a,290,education,"--,p=  ----","--,p=  ----"
octo,synonyms,female,a,290,height,"--,p=  ----","--,p=  ----"
octo,synonyms,female,a,290,smoking,"--,p=  ----","--,p=  ----"
octo,synonyms,female,a,290,cardio,"--,p=  ----","--,p=  ----"
octo,synonyms,female,a,290,diabetes,"--,p=  ----","--,p=  ----"
octo,synonyms,female,aeh,269,intercept," 90.34(2.28),p<.01"," -2.33(0.33),p=.20"
octo,synonyms,female,aeh,269,age," -1.44(0.59),p=.14","  0.25(0.10),p=.63"
octo,synonyms,female,aeh,269,education,"  1.46(0.72),p=.07"," -0.11(0.11),p=.51"
octo,synonyms,female,aeh,269,height,"  0.72(0.31),p=.07"," -0.06(0.06),p=.59"
octo,synonyms,female,aeh,269,smoking,"--,p=  ----","--,p=  ----"
octo,synonyms,female,aeh,269,cardio,"--,p=  ----","--,p=  ----"
octo,synonyms,female,aeh,269,diabetes,"--,p=  ----","--,p=  ----"
octo,synonyms,male,a,149,intercept,"119.16(4.64),p<.01"," -2.80(0.65),p=.05"
octo,synonyms,male,a,149,age," -3.05(1.22),p=.34","  0.15(0.24),p=.42"
octo,synonyms,male,a,149,education,"--,p=  ----","--,p=  ----"
octo,synonyms,male,a,149,height,"--,p=  ----","--,p=  ----"
octo,synonyms,male,a,149,smoking,"--,p=  ----","--,p=  ----"
octo,synonyms,male,a,149,cardio,"--,p=  ----","--,p=  ----"
octo,synonyms,male,a,149,diabetes,"--,p=  ----","--,p=  ----"
octo,synonyms,male,aeh,135,intercept,"119.43(4.65),p<.01"," -2.71(0.66),p=.05"
octo,synonyms,male,aeh,135,age," -2.95(1.20),p=.27","  0.16(0.25),p=.57"
octo,synonyms,male,aeh,135,education,"  2.12(0.57),p=.01"," -0.13(0.16),p=.51"
octo,synonyms,male,aeh,135,height,"  0.58(0.41),p=.16","  0.05(0.06),p=.48"
octo,synonyms,male,aeh,135,smoking,"--,p=  ----","--,p=  ----"
octo,synonyms,male,aeh,135,cardio,"--,p=  ----","--,p=  ----"
octo,synonyms,male,aeh,135,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,female,a,507,intercept," 12.56(0.20),p<.01"," -0.20(0.02),p<.01"
satsa,analogies,female,a,507,age," -0.16(0.02),p<.01"," -0.01(0.00),p=.07"
satsa,analogies,female,a,507,education,"--,p=  ----","--,p=  ----"
satsa,analogies,female,a,507,height,"--,p=  ----","--,p=  ----"
satsa,analogies,female,a,507,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,female,a,507,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,female,a,507,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,female,ae,485,intercept," 12.16(0.21),p<.01"," -0.20(0.02),p<.01"
satsa,analogies,female,ae,485,age," -0.13(0.02),p<.01"," -0.01(0.00),p=.04"
satsa,analogies,female,ae,485,education,"  1.10(0.21),p=.07","  0.01(0.02),p=.78"
satsa,analogies,female,ae,485,height,"--,p=  ----","--,p=  ----"
satsa,analogies,female,ae,485,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,female,ae,485,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,female,ae,485,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,female,aeh,476,intercept," 12.17(0.22),p<.01"," -0.20(0.02),p<.01"
satsa,analogies,female,aeh,476,age," -0.13(0.02),p<.01"," -0.01(0.00),p=.04"
satsa,analogies,female,aeh,476,education,"  1.05(0.21),p=.14","  0.00(0.02),p=.85"
satsa,analogies,female,aeh,476,height,"  0.04(0.03),p=.27","  0.00(0.00),p=.65"
satsa,analogies,female,aeh,476,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,female,aeh,476,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,female,aeh,476,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,female,aehplus,409,intercept," 12.39(0.27),p<.01"," -0.21(0.02),p<.01"
satsa,analogies,female,aehplus,409,age," -0.11(0.02),p<.01"," -0.01(0.00),p=.04"
satsa,analogies,female,aehplus,409,education,"  0.97(0.22),p=.15","  0.01(0.02),p=.60"
satsa,analogies,female,aehplus,409,height,"  0.06(0.03),p=.16"," -0.00(0.00),p=.83"
satsa,analogies,female,aehplus,409,smoking,"  0.31(0.36),p=.31","  0.01(0.03),p=.72"
satsa,analogies,female,aehplus,409,cardio," -0.86(0.54),p=.20","  0.04(0.05),p=.56"
satsa,analogies,female,aehplus,409,diabetes," -0.93(0.95),p=.39"," -0.05(0.16),p=.64"
satsa,analogies,male,0,347,intercept,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,age,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,education,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,height,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,male,0,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,male,a,347,intercept," 17.39(0.41),p<.01"," -0.29(0.05),p<.01"
satsa,analogies,male,a,347,age," -0.27(0.04),p<.01"," -0.01(0.00),p=.15"
satsa,analogies,male,a,347,education,"--,p=  ----","--,p=  ----"
satsa,analogies,male,a,347,height,"--,p=  ----","--,p=  ----"
satsa,analogies,male,a,347,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,male,a,347,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,male,a,347,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,male,ae,341,intercept," 16.86(0.45),p<.01"," -0.30(0.05),p<.01"
satsa,analogies,male,ae,341,age," -0.26(0.04),p<.01"," -0.01(0.00),p=.19"
satsa,analogies,male,ae,341,education,"  0.89(0.32),p=.26","  0.01(0.03),p=.70"
satsa,analogies,male,ae,341,height,"--,p=  ----","--,p=  ----"
satsa,analogies,male,ae,341,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,male,ae,341,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,male,ae,341,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,male,aeh,338,intercept," 16.69(0.45),p<.01"," -0.29(0.05),p<.01"
satsa,analogies,male,aeh,338,age," -0.23(0.04),p<.01"," -0.01(0.00),p=.15"
satsa,analogies,male,aeh,338,education,"  0.73(0.33),p=.27","  0.01(0.03),p=.71"
satsa,analogies,male,aeh,338,height,"  0.13(0.05),p=.02"," -0.00(0.00),p=.69"
satsa,analogies,male,aeh,338,smoking,"--,p=  ----","--,p=  ----"
satsa,analogies,male,aeh,338,cardio,"--,p=  ----","--,p=  ----"
satsa,analogies,male,aeh,338,diabetes,"--,p=  ----","--,p=  ----"
satsa,analogies,male,aehplus,300,intercept," 16.65(0.63),p<.01"," -0.29(0.07),p<.01"
satsa,analogies,male,aehplus,300,age," -0.22(0.05),p<.01"," -0.01(0.01),p=.26"
satsa,analogies,male,aehplus,300,education,"  0.78(0.37),p=.32","  0.00(0.03),p=.80"
satsa,analogies,male,aehplus,300,height,"  0.13(0.06),p=.02","  0.00(0.01),p=.66"
satsa,analogies,male,aehplus,300,smoking,"  0.14(0.73),p=.71","  0.01(0.07),p=.83"
satsa,analogies,male,aehplus,300,cardio," -0.41(1.06),p=.57","  0.03(0.09),p=.68"
satsa,analogies,male,aehplus,300,diabetes," -1.23(3.02),p=.58"," -0.11(0.53),p=.78"
satsa,block,female,0,512,intercept,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,age,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,education,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,height,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,smoking,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,cardio,"--,p=  ----","--,p=  ----"
satsa,block,female,0,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,female,a,512,intercept,"  9.51(0.21),p<.01"," -0.20(0.01),p<.01"
satsa,block,female,a,512,age," -0.20(0.02),p<.01"," -0.01(0.00),p=.23"
satsa,block,female,a,512,education,"--,p=  ----","--,p=  ----"
satsa,block,female,a,512,height,"--,p=  ----","--,p=  ----"
satsa,block,female,a,512,smoking,"--,p=  ----","--,p=  ----"
satsa,block,female,a,512,cardio,"--,p=  ----","--,p=  ----"
satsa,block,female,a,512,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,female,ae,490,intercept,"  9.00(0.22),p<.01"," -0.20(0.02),p<.01"
satsa,block,female,ae,490,age," -0.18(0.02),p<.01"," -0.01(0.00),p=.13"
satsa,block,female,ae,490,education,"  1.22(0.23),p=.04","  0.00(0.01),p=.77"
satsa,block,female,ae,490,height,"--,p=  ----","--,p=  ----"
satsa,block,female,ae,490,smoking,"--,p=  ----","--,p=  ----"
satsa,block,female,ae,490,cardio,"--,p=  ----","--,p=  ----"
satsa,block,female,ae,490,diabetes,"--,p=  ----","--,p=  ----"
satsa,block,female,aeh,477,intercept,"  9.00(0.22),p<.01"," -0.20(0.02),p<.01"
satsa,block,female,aeh,477,age," -0.17(0.02),p<.01"," -0.01(0.00),p=.12"
satsa,block,female,aeh,477,education,"  1.20(0.24),p=.14","  0.00(0.01),p=.82"
satsa,block,female,aeh,477,height,"  0.04(0.03),p=.12"," -0.00(0.00),p=.51"
satsa,block,female,aeh,477,smoking,"--,p=  ----","--,p=  ----"
