study name,process,subgroup,model type,n,species,intercept,slope
octo,pef,female,aeh,275,age," -2.98(1.14),p=.01","  0.46(0.19),p=.14"
octo,pef,female,aeh,275,education,"  2.61(1.38),p=.11"," -0.17(0.21),p=.51"
octo,pef,female,aeh,275,height,"  1.28(0.59),p=.48"," -0.12(0.11),p=.26"
octo,pef,female,aeh,275,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aeh,275,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aeh,275,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aeh,276,age," -2.75(1.05),p<.01","  0.40(0.18),p=.03"
octo,pef,female,aeh,276,education,"  1.70(1.29),p=.08"," -0.19(0.20),p=.33"
octo,pef,female,aeh,276,height,"  1.25(0.54),p=.26"," -0.12(0.11),p=.34"
octo,pef,female,aeh,276,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aeh,276,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aeh,276,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,female,aehplus,263,age," -3.59(1.07),p<.01","  0.49(0.19),p=.49"
octo,pef,female,aehplus,263,education,"  3.65(1.53),p=.02"," -0.12(0.27),p=.56"
octo,pef,female,aehplus,263,height,"  1.38(0.55),p=.24"," -0.10(0.11),p=.35"
octo,pef,female,aehplus,263,smoking,"-17.91(7.16),p=.34"," -1.75(1.16),p=.20"
octo,pef,female,aehplus,263,cardio,"  1.51(5.72),p=.65"," -1.81(0.94),p=.05"
octo,pef,female,aehplus,263,diabetes,"  0.68(9.87),p=.63","  2.80(1.96),p=.14"
octo,pef,female,aehplus,267,age," -3.23(0.99),p<.01","  0.48(0.19),p=.08"
octo,pef,female,aehplus,267,education,"  3.11(1.38),p=.02"," -0.14(0.24),p=.31"
octo,pef,female,aehplus,267,height,"  1.32(0.51),p=.38"," -0.10(0.10),p=.33"
octo,pef,female,aehplus,267,smoking,"-17.51(6.62),p=.30"," -1.74(1.06),p=.14"
octo,pef,female,aehplus,267,cardio,"  1.47(5.29),p=.70"," -1.40(0.87),p=.28"
octo,pef,female,aehplus,267,diabetes,"  0.07(8.92),p=.51","  2.10(1.88),p=.40"
octo,pef,female,aehplus,271,age," -3.49(1.01),p<.01","  0.41(0.19),p=.38"
octo,pef,female,aehplus,271,education,"  3.14(1.42),p=.02"," -0.10(0.24),p=.45"
octo,pef,female,aehplus,271,height,"  1.35(0.53),p=.40"," -0.10(0.10),p=.18"
octo,pef,female,aehplus,271,smoking,"-18.27(6.88),p=.08"," -1.83(1.10),p=.37"
octo,pef,female,aehplus,271,cardio,"  1.25(5.46),p=.79"," -1.46(0.86),p=.11"
octo,pef,female,aehplus,271,diabetes,"  2.84(9.33),p=.64","  1.75(1.75),p=.51"
octo,pef,female,aehplus,275,age," -3.12(0.96),p<.01","  0.48(0.18),p=.07"
octo,pef,female,aehplus,275,education,"  2.85(1.34),p=.02"," -0.14(0.23),p=.57"
octo,pef,female,aehplus,275,height,"  1.31(0.50),p=.23"," -0.10(0.10),p=.33"
octo,pef,female,aehplus,275,smoking,"-17.47(6.46),p=.05"," -1.62(1.03),p=.11"
octo,pef,female,aehplus,275,cardio,"  1.10(5.16),p=.73"," -1.37(0.85),p=.17"
octo,pef,female,aehplus,275,diabetes,"  1.68(8.41),p=.80","  1.86(1.83),p=.34"
octo,pef,male,a,135,age," -6.07(2.22),p=.01","  0.13(0.50),p=.68"
octo,pef,male,a,135,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,135,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,135,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,135,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,135,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,142,age," -6.50(2.31),p=.03","  0.37(0.46),p=.53"
octo,pef,male,a,142,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,142,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,142,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,142,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,142,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,146,age," -6.07(2.19),p=.10","  0.32(0.45),p=.51"
octo,pef,male,a,146,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,146,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,146,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,146,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,146,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,151,age," -6.71(2.22),p=.01","  0.39(0.45),p=.27"
octo,pef,male,a,151,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,151,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,151,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,151,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,151,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,153,age," -6.95(2.16),p<.01","  0.36(0.42),p=.45"
octo,pef,male,a,153,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,153,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,153,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,153,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,153,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,156,age," -7.09(2.26),p=.03","  0.37(0.45),p=.65"
octo,pef,male,a,156,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,156,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,156,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,156,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,156,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,158,age," -6.26(2.11),p=.04","  0.26(0.43),p=.48"
octo,pef,male,a,158,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,158,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,158,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,158,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,158,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,164,age," -9.23(2.22),p<.01","  0.42(0.45),p=.20"
octo,pef,male,a,164,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,164,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,164,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,164,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,a,164,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,127,age," -5.87(2.20),p=.01","  0.09(0.50),p=.72"
octo,pef,male,aeh,127,education,"  3.79(1.03),p<.01"," -0.65(0.30),p=.49"
octo,pef,male,aeh,127,height,"  1.05(0.79),p=.28","  0.01(0.18),p=.57"
octo,pef,male,aeh,127,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,127,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,127,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,132,age," -5.89(2.23),p=.27","  0.36(0.46),p=.70"
octo,pef,male,aeh,132,education,"  3.74(1.04),p<.01"," -0.26(0.31),p=.45"
octo,pef,male,aeh,132,height,"  1.05(0.75),p=.19","  0.09(0.12),p=.53"
octo,pef,male,aeh,132,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,132,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,132,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,133,age," -6.26(2.30),p=.06","  0.36(0.48),p=.41"
octo,pef,male,aeh,133,education,"  4.08(1.09),p<.01"," -0.27(0.31),p=.37"
octo,pef,male,aeh,133,height,"  1.04(0.77),p=.19","  0.09(0.13),p=.41"
octo,pef,male,aeh,133,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,133,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,133,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,136,age," -6.50(2.21),p=.02","  0.39(0.47),p=.41"
octo,pef,male,aeh,136,education,"  3.48(1.08),p<.01"," -0.22(0.32),p=.50"
octo,pef,male,aeh,136,height,"  1.01(0.75),p=.18","  0.09(0.12),p=.46"
octo,pef,male,aeh,136,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,136,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,136,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,137,age," -6.47(2.17),p<.01","  0.35(0.42),p=.32"
octo,pef,male,aeh,137,education,"  3.68(1.02),p=.04"," -0.31(0.29),p=.54"
octo,pef,male,aeh,137,height,"  1.04(0.73),p=.57","  0.10(0.12),p=.70"
octo,pef,male,aeh,137,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,137,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,137,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,138,age," -6.16(2.21),p=.06","  0.36(0.47),p=.42"
octo,pef,male,aeh,138,education,"  3.61(1.05),p<.01"," -0.22(0.31),p=.41"
octo,pef,male,aeh,138,height,"  1.02(0.77),p=.19","  0.07(0.13),p=.46"
octo,pef,male,aeh,138,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,138,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,138,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,140,age," -7.17(2.14),p=.01","  0.35(0.47),p=.23"
octo,pef,male,aeh,140,education,"  3.12(1.06),p=.01"," -0.22(0.32),p=.47"
octo,pef,male,aeh,140,height,"  0.85(0.73),p=.27","  0.08(0.12),p=.63"
octo,pef,male,aeh,140,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,140,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aeh,140,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,pef,male,aehplus,133,age," -6.32(2.26),p=.04","  0.15(0.51),p=.66"
octo,pef,male,aehplus,133,education,"  4.35(1.17),p<.01"," -0.21(0.30),p=.58"
octo,pef,male,aehplus,133,height,"  1.17(0.79),p=.10","  0.12(0.14),p=.29"
octo,pef,male,aehplus,133,smoking,"-18.52(11.84),p=.08"," -2.82(1.82),p=.42"
octo,pef,male,aehplus,133,cardio,"-11.23(10.69),p=.32"," -1.37(1.61),p=.49"
octo,pef,male,aehplus,133,diabetes," 21.16(14.65),p=.25"," -3.19(2.20),p=.40"
octo,pef,male,aehplus,136,age," -6.31(2.18),p=.01","  0.09(0.50),p=.88"
octo,pef,male,aehplus,136,education,"  3.78(1.14),p<.01"," -0.19(0.31),p=.57"
octo,pef,male,aehplus,136,height,"  1.13(0.78),p=.15","  0.12(0.14),p=.39"
octo,pef,male,aehplus,136,smoking,"-17.81(11.60),p=.13"," -2.55(1.77),p=.19"
octo,pef,male,aehplus,136,cardio,"-10.92(10.34),p=.38"," -1.31(1.60),p=.38"
octo,pef,male,aehplus,136,diabetes," 20.07(14.10),p=.13"," -2.81(2.19),p=.23"
octo,pef,male,aehplus,138,age," -5.78(2.07),p=.04","  0.01(0.48),p=.88"
octo,pef,male,aehplus,138,education,"  3.45(1.06),p<.01"," -0.22(0.29),p=.42"
octo,pef,male,aehplus,138,height,"  1.02(0.75),p=.30","  0.13(0.13),p=.23"
octo,pef,male,aehplus,138,smoking,"-17.07(11.04),p=.11"," -2.60(1.71),p=.18"
octo,pef,male,aehplus,138,cardio,"-11.29(9.93),p=.25"," -0.90(1.51),p=.44"
octo,pef,male,aehplus,138,diabetes," 20.56(13.42),p=.30"," -2.22(1.96),p=.54"
octo,prose_im,female,a,295,age," -0.27(0.08),p<.01","  0.02(0.02),p=.16"
octo,prose_im,female,a,295,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,a,295,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,a,295,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,a,295,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,a,295,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,aeh,270,age," -0.28(0.08),p<.01","  0.03(0.01),p=.08"
octo,prose_im,female,aeh,270,education,"  0.47(0.11),p=.02"," -0.05(0.02),p=.19"
octo,prose_im,female,aeh,270,height,"  0.05(0.04),p=.39","  0.00(0.01),p=.39"
octo,prose_im,female,aeh,270,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,aeh,270,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,aeh,270,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,female,aehplus,268,age," -0.25(0.08),p<.01","  0.02(0.02),p=.17"
octo,prose_im,female,aehplus,268,education,"  0.46(0.10),p<.01"," -0.04(0.02),p=.19"
octo,prose_im,female,aehplus,268,height,"  0.01(0.04),p=.56","  0.01(0.01),p=.45"
octo,prose_im,female,aehplus,268,smoking,"  0.08(0.49),p=.63"," -0.08(0.10),p=.44"
octo,prose_im,female,aehplus,268,cardio,"  0.23(0.43),p=.59"," -0.07(0.09),p=.41"
octo,prose_im,female,aehplus,268,diabetes," -0.87(1.15),p=.18","  0.10(0.19),p=.56"
octo,prose_im,male,a,157,age," -0.35(0.12),p=.01","  0.00(0.04),p=.66"
octo,prose_im,male,a,157,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,a,157,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,a,157,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,a,157,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,a,157,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,aeh,137,age," -0.26(0.14),p=.04","  0.00(0.05),p=.67"
octo,prose_im,male,aeh,137,education,"  0.42(0.09),p<.01"," -0.01(0.01),p=.56"
octo,prose_im,male,aeh,137,height,"  0.06(0.06),p=.58","  0.01(0.01),p=.19"
octo,prose_im,male,aeh,137,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,aeh,137,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,aeh,137,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,prose_im,male,aehplus,137,age," -0.27(0.13),p=.02"," -0.01(0.05),p=.90"
octo,prose_im,male,aehplus,137,education,"  0.43(0.09),p<.01"," -0.01(0.01),p=.60"
octo,prose_im,male,aehplus,137,height,"  0.06(0.06),p=.53","  0.01(0.01),p=.23"
octo,prose_im,male,aehplus,137,smoking," -0.65(0.69),p=.35"," -0.12(0.13),p=.34"
octo,prose_im,male,aehplus,137,cardio," -0.46(0.69),p=.40"," -0.21(0.11),p=.12"
octo,prose_im,male,aehplus,137,diabetes,"  0.79(0.92),p=.26"," -0.19(0.21),p=.36"
octo,psif,female,a,283,age," -0.23(0.12),p=.02","  0.00(0.03),p=.81"
octo,psif,female,a,283,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,a,283,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,a,283,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,a,283,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,a,283,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,aeh,262,age," -0.19(0.13),p=.06","  0.00(0.03),p=.80"
octo,psif,female,aeh,262,education,"  0.32(0.14),p=.04"," -0.00(0.03),p=.82"
octo,psif,female,aeh,262,height,"  0.06(0.05),p=.28","  0.00(0.01),p=.66"
octo,psif,female,aeh,262,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,aeh,262,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,female,aeh,262,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,a,145,age," -0.37(0.14),p=.01","  0.02(0.05),p=.66"
octo,psif,male,a,145,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,a,145,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,a,145,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,a,145,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,a,145,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,aeh,132,age," -0.35(0.15),p=.02","  0.02(0.05),p=.61"
octo,psif,male,aeh,132,education,"  0.32(0.09),p<.01","  0.00(0.03),p=.83"
octo,psif,male,aeh,132,height,"  0.08(0.05),p=.28"," -0.02(0.01),p=.16"
octo,psif,male,aeh,132,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,aeh,132,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,psif,male,aeh,132,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,a,288,age," -0.94(0.26),p<.01","  0.01(0.04),p=.78"
octo,symbol,female,a,288,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,a,288,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,a,288,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,a,288,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,a,288,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,aeh,268,age," -0.81(0.28),p<.01","  0.02(0.04),p=.62"
octo,symbol,female,aeh,268,education,"  1.58(0.37),p=.03"," -0.03(0.06),p=.55"
octo,symbol,female,aeh,268,height,"  0.08(0.12),p=.27","  0.00(0.02),p=.58"
octo,symbol,female,aeh,268,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,aeh,268,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,aeh,268,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,female,aehplus,265,age," -0.81(0.27),p<.01"," -0.00(0.05),p=.87"
octo,symbol,female,aehplus,265,education,"  1.68(0.37),p<.01"," -0.03(0.06),p=.55"
octo,symbol,female,aehplus,265,height,"  0.08(0.11),p=.43","  0.01(0.02),p=.55"
octo,symbol,female,aehplus,265,smoking," -0.65(1.32),p=.59"," -0.20(0.21),p=.40"
octo,symbol,female,aehplus,265,cardio,"  1.09(1.28),p=.40"," -0.76(0.22),p=.05"
octo,symbol,female,aehplus,265,diabetes," -1.18(3.16),p=.43","  1.22(0.49),p=.13"
octo,symbol,male,a,149,age," -0.75(0.38),p=.03","  0.02(0.07),p=.46"
octo,symbol,male,a,149,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,a,149,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,a,149,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,a,149,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,a,149,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,aeh,135,age," -0.59(0.40),p=.07","  0.05(0.07),p=.32"
octo,symbol,male,aeh,135,education,"  1.62(0.24),p<.01","  0.01(0.04),p=.54"
octo,symbol,male,aeh,135,height,"  0.24(0.13),p=.06"," -0.02(0.02),p=.22"
octo,symbol,male,aeh,135,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,aeh,135,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,aeh,135,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,symbol,male,aehplus,134,age," -0.64(0.37),p=.05","  0.04(0.07),p=.57"
octo,symbol,male,aehplus,134,education,"  1.68(0.24),p<.01","  0.01(0.04),p=.66"
octo,symbol,male,aehplus,134,height,"  0.24(0.12),p=.04"," -0.01(0.02),p=.30"
octo,symbol,male,aehplus,134,smoking," -4.40(1.62),p=.06","  0.02(0.23),p=.61"
octo,symbol,male,aehplus,134,cardio," -1.56(1.77),p=.32"," -0.15(0.27),p=.46"
octo,symbol,male,aehplus,134,diabetes," -1.74(2.16),p=.21"," -0.09(0.45),p=.66"
octo,synonyms,female,a,290,age," -0.25(0.16),p=.05"," -0.00(0.02),p=.82"
octo,synonyms,female,a,290,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,a,290,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,a,290,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,a,290,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,a,290,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,aeh,269,age," -0.15(0.13),p=.14"," -0.00(0.02),p=.78"
octo,synonyms,female,aeh,269,education,"  1.28(0.14),p=.03"," -0.01(0.03),p=.50"
octo,synonyms,female,aeh,269,height,"  0.11(0.07),p=.07","  0.00(0.01),p=.66"
octo,synonyms,female,aeh,269,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,aeh,269,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,female,aeh,269,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,a,149,age," -0.03(0.26),p=.33"," -0.02(0.04),p=.49"
octo,synonyms,male,a,149,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,a,149,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,a,149,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,a,149,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,a,149,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,aeh,135,age," -0.00(0.25),p=.28"," -0.00(0.05),p=.63"
octo,synonyms,male,aeh,135,education,"  1.11(0.13),p<.01","  0.01(0.02),p=.48"
octo,synonyms,male,aeh,135,height,"  0.11(0.08),p=.19","  0.01(0.01),p=.53"
octo,synonyms,male,aeh,135,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,aeh,135,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
octo,synonyms,male,aeh,135,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,age,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,0,512,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,a,507,age," -0.16(0.02),p<.01"," -0.00(0.00),p<.01"
satsa,analogies,female,a,507,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,a,507,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,a,507,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,a,507,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,a,507,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,ae,485,age," -0.12(0.02),p<.01"," -0.00(0.00),p<.01"
satsa,analogies,female,ae,485,education,"  1.22(0.21),p=.04","  0.00(0.02),p=.81"
satsa,analogies,female,ae,485,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,ae,485,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,ae,485,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,ae,485,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,aeh,476,age," -0.12(0.02),p<.01"," -0.00(0.00),p=.01"
satsa,analogies,female,aeh,476,education,"  1.15(0.21),p=.13","  0.00(0.02),p=.90"
satsa,analogies,female,aeh,476,height,"  0.02(0.03),p=.27","  0.00(0.00),p=.59"
satsa,analogies,female,aeh,476,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,aeh,476,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,aeh,476,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,female,aehplus,409,age," -0.12(0.02),p<.01"," -0.00(0.00),p=.02"
satsa,analogies,female,aehplus,409,education,"  1.04(0.24),p=.09","  0.02(0.02),p=.51"
satsa,analogies,female,aehplus,409,height,"  0.03(0.03),p=.16","  0.00(0.00),p=.87"
satsa,analogies,female,aehplus,409,smoking,"  0.38(0.39),p=.19","  0.01(0.03),p=.73"
satsa,analogies,female,aehplus,409,cardio," -0.56(0.64),p=.21","  0.04(0.06),p=.54"
satsa,analogies,female,aehplus,409,diabetes," -0.80(0.95),p=.40","  0.02(0.17),p=.76"
satsa,analogies,male,0,347,age,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,0,347,education,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,0,347,height,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,0,347,smoking,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,0,347,cardio,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,0,347,diabetes,"    NA(  NA),p= NA","    NA(  NA),p= NA"
satsa,analogies,male,a,347,age," -0.22(0.03),p<.01"," -0.00(0.00),p=.08"
